X,y
2.9194076818917436,6.503525334556756
0.06183327040406028,0.0018425404913302579
2.541061700108884,6.570001168582638
8.321365668188145,15.76312021410008
8.934701081152602,31.17159036527237
1.8436417297623942,2.7626603773007448
2.238968933207146,3.5359664058465725
2.508761874284202,9.308894465544858
1.2784720760870794,3.045395449043607
2.084020063369072,3.1995096186925904
6.457798474932289,17.64730235684853
1.7324018795284513,5.087755115620622
9.295461900338108,17.299634170726016
4.754486120494297,11.401066274619533
3.923370487680292,7.224338270483332
6.402058434985738,13.099514279539711
7.166566386127972,22.996804797588453
3.3443317956843197,6.915397050906181
2.555443378769252,5.923093710556723
5.774455397614286,13.895342231726895
7.981232023079773,15.885000778007933
4.755266447798511,14.50381408153303
8.135851820262143,17.304996727760702
3.5411197436036037,6.47250523977601
9.604455627615692,18.380258083392008
8.312191709147246,26.57748913058134
5.9965821891515905,13.099575454713996
4.266474111182779,11.34398200440377
0.6218282591486712,2.7026051283954784
6.2975912821477245,12.64486688471564
2.0978491302554882,5.654235250739999
8.260068841030701,20.221193553807737
7.475409957042055,15.24084351578266
4.164721575101334,7.365658655916922
0.4865935561752466,0.8177270911096619
3.8368037868102944,11.78520228612339
0.22354467679593149,-0.6509347988959165
1.3854850793785178,2.463568755860273
1.423025748781488,3.7677672919746357
2.1928564491381564,9.290684524480612
4.133258780257684,7.485553646713662
5.3942034253874205,9.884888746631527
8.326063494060941,23.69143110808656
5.783432294555827,10.365914143666679
4.240878186017855,9.89695561212255
5.810424313511893,11.114364747528462
6.36063408725449,15.071191549534925
2.344039752221393,7.404780864428789
6.0499403281143564,11.540197519582025
2.3707646070969615,8.75009655597075
5.025994617567081,10.165800230081866
2.485007416453101,3.9395076756047
1.8301104018239178,4.901748442628298
9.327641558916872,20.76031615249828
1.2692552335534901,4.340912264295371
6.517553365591775,13.536741809185848
2.5117494092867068,4.365583803580722
4.8125782443206875,14.485129925906794
6.201883697555276,16.685847044228325
2.5069451315265203,6.656918891330617
4.002652704083367,9.972789951378404
2.974111463162422,4.666104412316215
3.544789969784298,5.970947166951219
9.869074544823281,24.030940243006185
7.989137132946747,14.894807000676192
4.242350343177045,7.408045373460005
4.013240374230024,9.141272632399737
8.000046066640028,15.560246663652984
6.428972932187376,12.061089357278943
7.788504672596654,27.486229729994633
6.901318784907025,19.345238779388165
5.596332901239221,16.586041622015884
8.416605806333342,17.78139672304591
1.4507580443393253,4.578065195893241
4.866721910875582,11.527668231442854
5.184121514136571,12.545863373528018
0.3369113167541604,-0.27298678873403914
0.3397535737837376,1.2210106830695961
9.059441524373593,18.404427420708952
2.650253241959958,6.435054536256572
1.504123554640463,2.484791178885372
9.516362168348966,18.328783413498265
1.8422014746429172,7.7549917910577
8.830587317556137,17.126210205488043
1.273478910793906,3.0784180397628695
0.3177583291737196,-0.26795445139965607
1.1880991895440307,1.6905438034155909
4.83214459363311,13.257351303604826
2.763396444915874,5.585743395894641
3.7231376140786345,10.57858475925634
8.574042392930837,20.764941062826463
5.5211246369119715,10.155300266936733
9.96371846476192,22.609871007304175
0.4254337471380165,4.076481168912659
3.42542219259541,5.9476780800515545
1.6350721277060898,4.816231148258023
5.091572555321999,16.233043385980082
5.2694918151288475,13.495811796693392
7.517861561163112,16.430837361834485
2.3678144907913667,5.264423590812037
8.764570431986343,30.658357662180354
0.4461044785679946,0.7109942395298865
7.20477326650057,21.268755948809982
2.452568878539564,5.419397418123032
3.628769893061563,7.265984305105774
2.0715125472187013,4.370430670050936
7.078986671500978,13.754555977925673
2.3733594084669676,4.596109977760823
5.819532617315013,14.315729069086217
9.963642850381172,30.28626242887426
7.691059444296639,14.446432653675942
3.477929213910178,11.666962509112464
3.9328508788360974,8.24495408509993
3.9008869080537742,8.103136163900226
3.164432749184265,6.27670622088874
5.127369437196182,16.150707823969796
8.10183773162973,26.107770657195182
2.693675749929698,4.194002900201517
5.864307416668458,21.88749714976351
5.870515862084428,16.91698627871986
7.01835936725004,20.191085622075295
7.701086587819956,19.540207164371132
2.8248396168081245,6.603185017736864
3.703756010187914,7.643111378368985
2.6078039268030406,4.254244810902456
4.68721977862518,10.956887052878814
2.635464115950523,6.794507797585609
8.815344733498629,26.364776741423604
2.0474962385733617,6.589444188986226
3.887687360619622,16.83716022181818
7.734881930747086,27.17446391441986
1.1749366484949986,1.2306506762214566
6.155876820448264,11.811138968846718
