payment_date,userid,price
2017-02-10 00:00:00+00:00,03c0f8c98177c9d6e630,5000
2016-12-05 00:00:00+00:00,03e3663c655c0ded9f8b,5000
2016-08-22 00:00:00+00:00,03e69edb7e8adff3385e,5000
2016-11-04 00:00:00+00:00,041585b8504ca34f3458,5000
2016-12-04 00:00:00+00:00,041585b8504ca34f3458,5000
2017-01-04 00:00:00+00:00,041585b8504ca34f3458,5000
2017-02-04 00:00:00+00:00,041585b8504ca34f3458,5000
2016-09-05 00:00:00+00:00,04172df9ed842f6875d7,5000
2016-10-05 00:00:00+00:00,04172df9ed842f6875d7,5000
2016-11-05 00:00:00+00:00,04172df9ed842f6875d7,5000
2016-12-05 00:00:00+00:00,04172df9ed842f6875d7,5000
2017-01-05 00:00:00+00:00,04172df9ed842f6875d7,5000
2017-02-05 00:00:00+00:00,04172df9ed842f6875d7,5000
2016-12-01 00:00:00+00:00,0450ffd7356d57d86d4d,5000
2016-10-19 00:00:00+00:00,0452e6cb4b8d14f60a21,5000
2016-05-20 00:00:00+00:00,048175bf7590ebbf046c,5000
2016-06-20 00:00:00+00:00,048175bf7590ebbf046c,5000
2016-07-20 00:00:00+00:00,048175bf7590ebbf046c,5000
2016-08-20 00:00:00+00:00,048175bf7590ebbf046c,5000
2016-09-20 00:00:00+00:00,048175bf7590ebbf046c,5000
2016-10-20 00:00:00+00:00,048175bf7590ebbf046c,5000
2016-11-20 00:00:00+00:00,048175bf7590ebbf046c,5000
2016-12-20 00:00:00+00:00,048175bf7590ebbf046c,5000
2017-01-20 00:00:00+00:00,048175bf7590ebbf046c,5000
2017-01-24 00:00:00+00:00,048e3e65613429c91e86,5000
2016-07-21 00:00:00+00:00,04b97cebb3707be9569e,5000
2016-08-21 00:00:00+00:00,04b97cebb3707be9569e,5000
2016-09-21 00:00:00+00:00,04b97cebb3707be9569e,5000
2016-10-21 00:00:00+00:00,04b97cebb3707be9569e,5000
2016-11-21 00:00:00+00:00,04b97cebb3707be9569e,5000
2016-12-21 00:00:00+00:00,04b97cebb3707be9569e,5000
2017-01-21 00:00:00+00:00,04b97cebb3707be9569e,5000
2016-12-12 00:00:00+00:00,04ba2cf9ce6d3e010c2c,5000
2017-01-12 00:00:00+00:00,04ba2cf9ce6d3e010c2c,5000
2017-02-12 00:00:00+00:00,04ba2cf9ce6d3e010c2c,5000
2016-11-14 00:00:00+00:00,04bec26a45b72e62bc14,5000
2016-12-14 00:00:00+00:00,04bec26a45b72e62bc14,5000
2017-01-14 00:00:00+00:00,04bec26a45b72e62bc14,5000
2016-08-25 00:00:00+00:00,04d2f7d5f0111e31225e,5000
2016-09-25 00:00:00+00:00,04d2f7d5f0111e31225e,5000
2016-10-25 00:00:00+00:00,04d2f7d5f0111e31225e,5000
2016-11-25 00:00:00+00:00,04d2f7d5f0111e31225e,5000
2016-12-25 00:00:00+00:00,04d2f7d5f0111e31225e,5000
2017-01-25 00:00:00+00:00,04d2f7d5f0111e31225e,5000
2017-01-13 00:00:00+00:00,04d4f1fd5e17e4cf1397,5000
2016-11-04 00:00:00+00:00,04ed056f48f424972197,5000
2016-12-04 00:00:00+00:00,04ed056f48f424972197,5000
2017-01-04 00:00:00+00:00,04ed056f48f424972197,5000
2017-02-04 00:00:00+00:00,04ed056f48f424972197,5000
2017-02-02 00:00:00+00:00,04f0a95fa24231db21af,5000
2016-10-12 00:00:00+00:00,04f9c91fbda5a6350588,5000
2016-08-30 00:00:00+00:00,0516cbf25aee8dabeac7,5000
2017-01-04 00:00:00+00:00,05472f9e2fd74458f145,5000
2017-02-04 00:00:00+00:00,05472f9e2fd74458f145,5000
2016-06-16 00:00:00+00:00,056460879514c02bc71a,5000
2016-07-16 00:00:00+00:00,056460879514c02bc71a,5000
2016-08-16 00:00:00+00:00,056460879514c02bc71a,5000
2016-09-16 00:00:00+00:00,056460879514c02bc71a,5000
2016-10-16 00:00:00+00:00,056460879514c02bc71a,5000
2016-11-16 00:00:00+00:00,056460879514c02bc71a,5000
2016-12-16 00:00:00+00:00,056460879514c02bc71a,5000
2017-01-16 00:00:00+00:00,056460879514c02bc71a,5000
2016-09-21 00:00:00+00:00,056b3cdeaf819abc6cd4,5000
2016-10-21 00:00:00+00:00,056b3cdeaf819abc6cd4,5000
2016-11-21 00:00:00+00:00,056b3cdeaf819abc6cd4,5000
2016-12-21 00:00:00+00:00,056b3cdeaf819abc6cd4,5000
2017-01-21 00:00:00+00:00,056b3cdeaf819abc6cd4,5000
2016-07-30 00:00:00+00:00,05740ab6d26428770635,5000
2016-08-30 00:00:00+00:00,05740ab6d26428770635,5000
2016-09-30 00:00:00+00:00,05740ab6d26428770635,5000
2016-10-30 00:00:00+00:00,05740ab6d26428770635,5000
2016-11-30 00:00:00+00:00,05740ab6d26428770635,5000
2016-12-30 00:00:00+00:00,05740ab6d26428770635,5000
2017-01-30 00:00:00+00:00,05740ab6d26428770635,5000
2016-06-03 00:00:00+00:00,059e52cdd8336b611246,5000
2016-07-03 00:00:00+00:00,059e52cdd8336b611246,5000
2016-08-03 00:00:00+00:00,059e52cdd8336b611246,5000
2016-09-03 00:00:00+00:00,059e52cdd8336b611246,5000
2016-10-03 00:00:00+00:00,059e52cdd8336b611246,5000
2016-11-03 00:00:00+00:00,059e52cdd8336b611246,5000
2016-12-03 00:00:00+00:00,059e52cdd8336b611246,5000
2017-01-03 00:00:00+00:00,059e52cdd8336b611246,5000
2017-02-03 00:00:00+00:00,059e52cdd8336b611246,5000
2016-06-12 00:00:00+00:00,05ae7a346403f90e99e9,5000
2016-07-12 00:00:00+00:00,05ae7a346403f90e99e9,5000
2016-08-12 00:00:00+00:00,05ae7a346403f90e99e9,5000
2016-09-12 00:00:00+00:00,05ae7a346403f90e99e9,5000
2016-10-12 00:00:00+00:00,05ae7a346403f90e99e9,5000
2016-11-12 00:00:00+00:00,05ae7a346403f90e99e9,5000
2016-12-12 00:00:00+00:00,05ae7a346403f90e99e9,5000
2017-01-12 00:00:00+00:00,05ae7a346403f90e99e9,5000
2017-02-12 00:00:00+00:00,05ae7a346403f90e99e9,5000
2016-11-10 00:00:00+00:00,05bb6df0647eb1808355,5000
2016-09-06 00:00:00+00:00,05cd579514ed53bfff6f,5000
2016-10-06 00:00:00+00:00,05cd579514ed53bfff6f,5000
2016-10-06 00:00:00+00:00,05d628c73e98c168221c,5000
2016-07-12 00:00:00+00:00,05d76d676edbc542ac70,5000
2016-08-12 00:00:00+00:00,05d76d676edbc542ac70,5000
2016-09-12 00:00:00+00:00,05d76d676edbc542ac70,5000
2016-10-12 00:00:00+00:00,05d76d676edbc542ac70,5000
2016-11-12 00:00:00+00:00,05d76d676edbc542ac70,5000
2016-12-12 00:00:00+00:00,05d76d676edbc542ac70,5000
2017-01-12 00:00:00+00:00,05d76d676edbc542ac70,5000
2017-02-12 00:00:00+00:00,05d76d676edbc542ac70,5000
2016-07-22 00:00:00+00:00,05debeacdd5ae9179556,5000
2016-08-22 00:00:00+00:00,05debeacdd5ae9179556,5000
2016-09-22 00:00:00+00:00,05debeacdd5ae9179556,5000
2016-10-22 00:00:00+00:00,05debeacdd5ae9179556,5000
2016-11-22 00:00:00+00:00,05debeacdd5ae9179556,5000
2016-12-22 00:00:00+00:00,05debeacdd5ae9179556,5000
2017-01-22 00:00:00+00:00,05debeacdd5ae9179556,5000
2016-10-06 00:00:00+00:00,05e6b5264193d27a446c,5000
2016-08-05 00:00:00+00:00,060e5b51b05272a70d62,5000
2016-05-27 00:00:00+00:00,0619ccf07125e8f9ddee,5000
2016-06-27 00:00:00+00:00,0619ccf07125e8f9ddee,5000
2016-07-27 00:00:00+00:00,0619ccf07125e8f9ddee,5000
2016-08-27 00:00:00+00:00,0619ccf07125e8f9ddee,5000
2016-09-27 00:00:00+00:00,0619ccf07125e8f9ddee,5000
2016-10-27 00:00:00+00:00,0619ccf07125e8f9ddee,5000
2016-11-27 00:00:00+00:00,0619ccf07125e8f9ddee,5000
2016-12-27 00:00:00+00:00,0619ccf07125e8f9ddee,5000
2017-01-27 00:00:00+00:00,0619ccf07125e8f9ddee,5000
2016-08-18 00:00:00+00:00,061f8f88fd92a75548ed,5000
2016-09-18 00:00:00+00:00,061f8f88fd92a75548ed,5000
2016-10-18 00:00:00+00:00,061f8f88fd92a75548ed,5000
2016-11-18 00:00:00+00:00,061f8f88fd92a75548ed,5000
2016-11-24 00:00:00+00:00,065018c7c90b7b9462dc,5000
2016-11-14 00:00:00+00:00,0651ee0eeab8155418b4,5000
2016-12-14 00:00:00+00:00,0651ee0eeab8155418b4,5000
2017-01-14 00:00:00+00:00,0651ee0eeab8155418b4,5000
2016-08-21 00:00:00+00:00,066f305415727f2a0f1b,5000
2017-01-10 00:00:00+00:00,067ddeccfb47a6ce02dd,5000
2016-08-05 00:00:00+00:00,06907dab32cb7e120aaf,5000
2016-09-05 00:00:00+00:00,06907dab32cb7e120aaf,5000
2016-10-05 00:00:00+00:00,06907dab32cb7e120aaf,5000
2016-11-05 00:00:00+00:00,06907dab32cb7e120aaf,5000
2016-12-05 00:00:00+00:00,06907dab32cb7e120aaf,5000
2017-01-05 00:00:00+00:00,06907dab32cb7e120aaf,5000
2017-02-05 00:00:00+00:00,06907dab32cb7e120aaf,5000
2017-01-16 00:00:00+00:00,071c6e3b9ecb23d66bcf,5000
2017-01-22 00:00:00+00:00,07337e4084bc34823679,5000
2016-11-25 00:00:00+00:00,07701444ee6e730a5bd8,5000
2016-06-02 00:00:00+00:00,07712b0231df75cde376,5000
2016-07-02 00:00:00+00:00,07712b0231df75cde376,5000
2016-08-02 00:00:00+00:00,07712b0231df75cde376,5000
2016-09-02 00:00:00+00:00,07712b0231df75cde376,5000
2016-10-02 00:00:00+00:00,07712b0231df75cde376,5000
2016-11-02 00:00:00+00:00,07712b0231df75cde376,5000
2016-12-02 00:00:00+00:00,07712b0231df75cde376,5000
2017-01-02 00:00:00+00:00,07712b0231df75cde376,5000
2017-02-02 00:00:00+00:00,07712b0231df75cde376,5000
2016-10-10 00:00:00+00:00,0773ced27c8dc689c9ca,5000
2016-11-10 00:00:00+00:00,0773ced27c8dc689c9ca,5000
2016-12-10 00:00:00+00:00,0773ced27c8dc689c9ca,5000
2017-01-10 00:00:00+00:00,0773ced27c8dc689c9ca,5000
2016-12-19 00:00:00+00:00,07b00f49de676ee6f0ea,5000
2016-06-10 00:00:00+00:00,0800acb3003bffcd505c,5000
2016-10-10 00:00:00+00:00,080c5be5cfdd4a4d4963,5000
2016-11-10 00:00:00+00:00,080c5be5cfdd4a4d4963,5000
2016-12-10 00:00:00+00:00,080c5be5cfdd4a4d4963,5000
2017-01-10 00:00:00+00:00,080c5be5cfdd4a4d4963,5000
2017-02-10 00:00:00+00:00,080c5be5cfdd4a4d4963,5000
2016-05-18 00:00:00+00:00,081e5f20173f2fd8bf6b,5000
2016-06-18 00:00:00+00:00,081e5f20173f2fd8bf6b,5000
2016-07-18 00:00:00+00:00,081e5f20173f2fd8bf6b,5000
2016-08-18 00:00:00+00:00,081e5f20173f2fd8bf6b,5000
2016-09-18 00:00:00+00:00,081e5f20173f2fd8bf6b,5000
2016-10-18 00:00:00+00:00,081e5f20173f2fd8bf6b,5000
2016-11-18 00:00:00+00:00,081e5f20173f2fd8bf6b,5000
2016-12-18 00:00:00+00:00,081e5f20173f2fd8bf6b,5000
2017-01-18 00:00:00+00:00,081e5f20173f2fd8bf6b,5000
2016-07-08 00:00:00+00:00,083885b6dafc98b936b4,5000
2016-07-19 00:00:00+00:00,08dad023c93a6914f8e8,5000
2016-08-19 00:00:00+00:00,08dad023c93a6914f8e8,5000
2016-09-19 00:00:00+00:00,08dad023c93a6914f8e8,5000
2016-10-19 00:00:00+00:00,08dad023c93a6914f8e8,5000
2016-11-19 00:00:00+00:00,08dad023c93a6914f8e8,5000
2016-12-19 00:00:00+00:00,08dad023c93a6914f8e8,5000
2017-01-19 00:00:00+00:00,08dad023c93a6914f8e8,5000
2016-08-14 00:00:00+00:00,09060fd548c50a390a93,5000
2017-01-06 00:00:00+00:00,091b6b124de60c1bf908,5000
2016-05-18 00:00:00+00:00,093df78d8dc3bad17e17,5000
2016-12-26 00:00:00+00:00,095f00acf67a70db64e8,5000
2017-01-26 00:00:00+00:00,095f00acf67a70db64e8,5000
2016-06-25 00:00:00+00:00,09602a2dbed6e668a673,5000
2016-07-15 00:00:00+00:00,0965605a5de111656afb,5000
2016-08-15 00:00:00+00:00,0965605a5de111656afb,5000
2016-09-15 00:00:00+00:00,0965605a5de111656afb,5000
2016-10-15 00:00:00+00:00,0965605a5de111656afb,5000
2016-11-15 00:00:00+00:00,0965605a5de111656afb,5000
2016-12-15 00:00:00+00:00,0965605a5de111656afb,5000
2017-01-15 00:00:00+00:00,0965605a5de111656afb,5000
2016-12-30 00:00:00+00:00,09766bd03ca315cd95f2,5000
2017-01-30 00:00:00+00:00,09766bd03ca315cd95f2,5000
2017-01-30 00:00:00+00:00,0984cc8a5f8c64c09106,5000
2016-06-06 00:00:00+00:00,099e4489971a5635e865,5000
2016-07-06 00:00:00+00:00,099e4489971a5635e865,5000
2016-07-15 00:00:00+00:00,09a13b216100928d5601,5000
2016-08-15 00:00:00+00:00,09a13b216100928d5601,5000
2016-09-15 00:00:00+00:00,09a13b216100928d5601,5000
2016-10-15 00:00:00+00:00,09a13b216100928d5601,5000
2016-11-15 00:00:00+00:00,09a13b216100928d5601,5000
2016-12-15 00:00:00+00:00,09a13b216100928d5601,5000
2017-01-15 00:00:00+00:00,09a13b216100928d5601,5000
2016-09-16 00:00:00+00:00,09c2a2f7508e7afbd5a8,5000
2016-09-09 00:00:00+00:00,09c4406f311ee353ce5d,5000
2016-10-09 00:00:00+00:00,09c4406f311ee353ce5d,5000
2016-11-09 00:00:00+00:00,09c4406f311ee353ce5d,5000
2016-12-09 00:00:00+00:00,09c4406f311ee353ce5d,5000
2017-01-09 00:00:00+00:00,09c4406f311ee353ce5d,5000
2017-02-09 00:00:00+00:00,09c4406f311ee353ce5d,5000
2017-01-28 00:00:00+00:00,09d9108ababe6afee279,5000
2016-10-04 00:00:00+00:00,0a4a87fe90c0f829e6a3,5000
2016-11-04 00:00:00+00:00,0a4a87fe90c0f829e6a3,5000
2016-12-04 00:00:00+00:00,0a4a87fe90c0f829e6a3,5000
2017-01-04 00:00:00+00:00,0a4a87fe90c0f829e6a3,5000
2016-10-08 00:00:00+00:00,0a77e2d698f8e3be9da8,5000
2016-06-06 00:00:00+00:00,0ad1d79d965998a217a8,5000
2016-07-06 00:00:00+00:00,0ad1d79d965998a217a8,5000
2016-08-06 00:00:00+00:00,0ad1d79d965998a217a8,5000
2016-09-06 00:00:00+00:00,0ad1d79d965998a217a8,5000
2016-10-06 00:00:00+00:00,0ad1d79d965998a217a8,5000
2016-11-06 00:00:00+00:00,0ad1d79d965998a217a8,5000
2016-12-06 00:00:00+00:00,0ad1d79d965998a217a8,5000
2017-01-06 00:00:00+00:00,0ad1d79d965998a217a8,5000
2017-02-06 00:00:00+00:00,0ad1d79d965998a217a8,5000
